,id,created_at,text
136,1586568579088093185,2022-10-30 04:00:00+00:00,"Tulisan Humas Polri berwarna kuning.
-Melambangkan keagungan fungsi Humas Polri yang sangat diperlukan dalam memasyarakatkan kinerja Polri.
#Dirgahayu71ThnHumasPolri
Bangkit Bersama Rakyat
https://t.co/AgqUwd72To"
137,1586568577276157952,2022-10-30 04:00:00+00:00,"Tulisan humaa polri yang berwarna kuning melambangkan keagungan fungsi humas polri yang sangat diperlukan dalam memasyarakatkan kinerja polri
#Dirgahayu71ThnHumasPolri
Bangkit Bersama Rakyat https://t.co/cDE4nbqCFJ"
138,1586567345396277248,2022-10-30 03:55:06+00:00,@DivHumas_Polri Kami seutuhnya yakin terhadap kinerja Polri menghadapi masalah di Indonesia
139,1586567149556224000,2022-10-30 03:54:20+00:00,@DivHumas_Polri Kami sepenuhnya percaya terhadap kinerja Polri menghadapi masalah di Indonesia
140,1586567134117003265,2022-10-30 03:54:16+00:00,@DivHumas_Polri Kami seluruhnya percaya pada kinerja Polri menghadapi kasus di Indonesia
141,1586566941669367808,2022-10-30 03:53:30+00:00,@DivHumas_Polri Kami semuanya percaya pada kinerja Polri menghadapi kasus di Indonesia
142,1586566931234328576,2022-10-30 03:53:28+00:00,@DivHumas_Polri Kami seutuhnya yakin terhadap kinerja Polri menghadapi masalah di Indonesia
143,1586560641384742912,2022-10-30 03:28:28+00:00,"@siapkawalpolri Mantap, kinerja yang dijalankan polri sudah sangat tegas dan tepat. @ListyoSigitP @DivHumas_Polri"
144,1586560305987203072,2022-10-30 03:27:08+00:00,"Aksi Ojol Surabaya Dukung Polri Perbaiki Kinerjanya

Komunitas Ojol Surabaya mendukung kinerja POLRI memperbaiki citra dengan menggelorakan tagar #DriverOnlineButuhPolisi #OjolSurabayaMitraPolri https://t.co/zubaGXZp6J"
145,1586558089700212736,2022-10-30 03:18:20+00:00,"Aksi Ojol Surabaya Dukung Polri Perbaiki Kinerjanya

Komunitas Ojol Surabaya mendukung kinerja POLRI memperbaiki citra dengan menggelorakan tagar #DriverOnlineButuhPolisi #OjolSurabayaMitraPolri https://t.co/i3nRMmFPpu"
146,1586544189336350721,2022-10-30 02:23:05+00:00,"@siapkawalpolri @ListyoSigitP Betul banget. Sebenernya masih banyak polri yang berintegritas tinggi dan profesional, hanya saja kasus yang besar ini menutup kinerja bagus polri. Semangat terus untuk terus membuktikan komitmennya pak @ListyoSigitP dan @DivHumas_Polri . Semoga bisa lebih baik lagi kedepannya."
147,1586542992730779648,2022-10-30 02:18:20+00:00,"@siapkawalpolri @ListyoSigitP Betul sekali. Memang masih banyak polisi yang berintegritas tinggi dan profesional dalam menjalankan tugasnya, tetapi banyaknya kasus di kepolisian menjadi ujian agar polri terus bangkit dan memberikan kinerja yang terbaik. Semangat pak @ListyoSigitP dan @DivHumas_Polri"
148,1586519855217672192,2022-10-30 00:46:24+00:00,RT @mystore0924: @alfajri221810 @ListyoSigitP Makin tambah aja masyarakat pesimis dengan perbaikan kinerja polisi...Makin nggk jelas ya.
149,1586510300777304067,2022-10-30 00:08:26+00:00,"@PuanGarisLucu @jokowi Betul Bu @puanmaharani_ri , pesan dari pak @jokowi harus bisa dilaksanakan oleh institusi polri @DivHumas_Polri . Institusi harus terus berbenah dan terus evaluasi agar bisa memberikan kinerja yang lebih baik lagi."
150,1586510174898257920,2022-10-30 00:07:56+00:00,"RT @mbok_tuminah: Salam @UGMYogyakarta . Kenapa diam terus tak ambil langkah hukum.

Pak @DivHumas_Polri @CCICPolri , ini salah satu akibat…"
151,1586505040705245184,2022-10-29 23:47:32+00:00,RT @AwangSancaka: apalagi penerbit rilis ini bukan main2. gallup adalah konsultan manajemen kinerja global asal Amerika. Didirikan George G…
152,1586475853353201664,2022-10-29 21:51:33+00:00,Irjen Suharyono meminta kinerja kepolisian dalam melayani harus terus meningkat. https://t.co/UakMkfvK0l
153,1586473545718444032,2022-10-29 21:42:23+00:00,@alfajri221810 @ListyoSigitP Makin tambah aja masyarakat pesimis dengan perbaikan kinerja polisi...Makin nggk jelas ya.
154,1586462734891159552,2022-10-29 20:59:25+00:00,"@persebayaupdate Mengapresiasi kinerja Polisi di dlm tragedi Kanjuruhan adalah sebuah ironi. Saya bisa memahaminya kalo itu dilakukan Humas Polri, tentunya sekedar untuk pencitraan."
155,1586436739245039617,2022-10-29 19:16:07+00:00,"@siapkawalpolri @ListyoSigitP Perubahan zaman sudah canggih, jadi apa salahnya menggunakan teknik ini untuk meng efisiensi kan kinerja polri. Semoga program ini dpat berjalan lancar @ListyoSigitP"
156,1586436452438548480,2022-10-29 19:14:59+00:00,"@siapkawalpolri @ListyoSigitP Setuju banget, E-tilang memang berguna, sekarang jaman nya digital jadi membuat perubahan yg lebih praktis guna mengefesiensikan kinerja polri @ListyoSigitP"
157,1586435938372100096,2022-10-29 19:12:56+00:00,"Mempertanyakan kinerja dari
@jokowi @ojkindonesia @DivHumas_Polri @ListyoSigitP @KejaksaanRI @KPK_RI @ditjen_imigrasi  kenapa pelaku gagal bayar wanaartha diperbolehkan kabur padahal kejadian awal 2020 kabur 2022 tanpa dicekal, dibekukan rekening &amp; ditahan? Ada transaksi apa? https://t.co/agzCgco07a"
158,1586368122914627587,2022-10-29 14:43:28+00:00,@siapkawalpolri ini membuktikan bahwa masih banyak anggota kapolri yang melakukan kinerja dengan sepenuh hati dan selalu mengayomi masyarakat. @ListyoSigitP @DivHumas_Polri
159,1586364247893635072,2022-10-29 14:28:04+00:00,@siapkawalpolri @jokowi @ListyoSigitP semoga kedepannya kapolri bisa menjadi pendamping dan pelayanan masyarakat dan meningkatkan kinerja dan berubah menjadi lebih baik. @ListyoSigitP @DivHumas_Polri
160,1586363011723186176,2022-10-29 14:23:09+00:00,@siapkawalpolri masih banyak anggota kapolri yang melakukan kinerja dengan baik dan selalu membantu masyarakat. semoga kedepannya citra kapolri bisa semakin baik. @DivHumas_Polri @ListyoSigitP
161,1586356064408436736,2022-10-29 13:55:33+00:00,@HumasPoldaJatim Semangat. Teruslah memberikan informasi kegiatan agar masyarakat semakin tahu kinerja Polri
162,1586352216918876160,2022-10-29 13:40:16+00:00,"https://t.co/nho7URNlve
Penanggung Jawab aksi, Ikhwan Sanusi, menuturkan bahwa dalam kegiatan refleksi ini, mereka membawa beberapa poin yang menjadi seruan dan keresahan yaitu; pertama, demokrasi yang direpresif; kedua, revolusi Institusi POLRI karena buruknya kinerja kepolisian https://t.co/0uSeBTQnMb"
163,1586335428436598785,2022-10-29 12:33:33+00:00,"Aksi Ojol Surabaya Dukung Polri Perbaiki Kinerjanya

Komunitas Ojol Surabaya mendukung kinerja POLRI memperbaiki citra dengan menggelorakan tagar #DriverOnlineButuhPolisi #OjolSurabayaMitraPolri https://t.co/HaVUBSsIc7"
164,1586328941916209154,2022-10-29 12:07:46+00:00,Dewan Dorong Kinerja Kepolisian Lebih Maksimal Ungkap Kasus Pembunuhan https://t.co/SvpWShhgSR
165,1586323209523122178,2022-10-29 11:45:00+00:00,@detikcom @kompolnas_ri harusnya bisa mengisi ruang2 kosong pengaduan2 warga terhadap kinerja @DivHumas_Polri kasus sambo membuat sebagian warga belum percaya pada propam.  Jadi jika kompolnas bisa menampung keluhan dan bisa direct ke kapolri @ListyoSigitP
166,1586320374454661120,2022-10-29 11:33:44+00:00,"apalagi penerbit rilis ini bukan main2. gallup adalah konsultan manajemen kinerja global asal Amerika. Didirikan George Gallup pada 1935, dikenal karena jajak pendapat publik yang dilakukan di seluruh dunia. sangat tepercaya! sekali lagi, selamat.
@ListyoSigitP 
@DivHumas_Polri https://t.co/BTFaCi3Bv9"
167,1586303483225030656,2022-10-29 10:26:37+00:00,Dewan Dorong Kinerja Kepolisian Lebih Maksimal Ungkap Kasus Pembunuhan https://t.co/94Dm6GZjMB
168,1586303473494130688,2022-10-29 10:26:34+00:00,Dewan Dorong Kinerja Kepolisian Lebih Maksimal Ungkap Kasus Pembunuhan https://t.co/Zg5UqN63lI
169,1586303462937067520,2022-10-29 10:26:32+00:00,Dewan Dorong Kinerja Kepolisian Lebih Maksimal Ungkap Kasus Pembunuhan https://t.co/gKLPSyJhf6
170,1586297748848271361,2022-10-29 10:03:49+00:00,"RT @PolresSbt: News Update Today‼️‼️‼️
https://t.co/S3GMzgGWDE
#PolresSBT
#PoldaMaluku
#PolriPresisi"
171,1586284990144606208,2022-10-29 09:13:08+00:00,"News Update Today‼️‼️‼️
https://t.co/S3GMzgGWDE
#PolresSBT
#PoldaMaluku
#PolriPresisi"
172,1586283208936542209,2022-10-29 09:06:03+00:00,"@tvOneNews Kalo polisi mau memperbaiki kinerjanya, yang gamlang terang benderang supaya kinerja polri tidak di sebut sambo malu polisi jalan yg baik sambo jga itu yg di jaga di kepolisiannn.."
173,1586273003268022272,2022-10-29 08:25:30+00:00,"Aplikasi Dumas Presisi ini adalah untuk melayani Pengaduan Masyarakat terkait Kinerja POLRI di lapangan atau adanya pelanggaran anggota POLRI dan tidak menerima Laporan Gangguan Kamtibmas.

#humaspoldasulut https://t.co/knjhjIF3ie"
174,1586261321695170560,2022-10-29 07:39:05+00:00,"@siapkawalpolri Aku apresiasi btul kinerja AKP Meita yg turun lngsung membantu masyarakat dlm evakuasi korban banjir &amp; penyembuhan trauma. Tlng @DivHumas_Polri anggota yg kayak gini yg sering"" dipublish ke publik"
175,1586259145010819073,2022-10-29 07:30:26+00:00,@siapkawalpolri Kami sangat percaya masih banyak polisi baik dan jujur. Semoga kinerja polisi kedepannya lebih baik lagi dalam melindungi dan mengayomi masyarakat @ListyoSigitP
176,1586258955432472577,2022-10-29 07:29:40+00:00,"@siapkawalpolri Tidak diragukan lagi bahwa polri selalu melindungi masyarakat dan selalu dekat dengan masyarakat, semoga kedepannya kinerja polri terus meningkat @ListyoSigitP"
177,1586257923839209473,2022-10-29 07:25:34+00:00,@siapkawalpolri Dri postingan ini udh kliatan kok msih bnyak anggota @DivHumas_Polri yg mempunyai kinerja yg baik serta ketulusan dlm melindungi masyarakat
178,1586257730372706304,2022-10-29 07:24:48+00:00,"@siapkawalpolri @jokowi @ListyoSigitP Saya rasa tpat bgt sih insitusi @DivHumas_Polri dipimpin oleh Pak @ListyoSigitP yg memiliki jiwa yg besar, mengakui kesalahan, serta mengintrospeksi kinerja lmbaga agar kedepannya bisa lebih baik lgi"
179,1586248692289323009,2022-10-29 06:48:53+00:00,"#PolriBangkit Pemuda Bersama Polri
Semoga dengan kegiatan ini, bisa terjalin hubungan yang semakin baik dan kinerja polri bisa semakin bagus https://t.co/f6TUfeDhBh"
180,1586248475557376000,2022-10-29 06:48:02+00:00,"Harapan terbentang lebar #PolriBangkit dengan kinerja yg lebih baik, ajarkan kebaikan dan makna pengabdian kepada generasi muda 🤗

Pemuda Bersama Polri https://t.co/yFcIadn6ge"
181,1586248047704829953,2022-10-29 06:46:20+00:00,@siapkawalpolri Kinerja polri kaya gini harus dikasih tau ke publik nih. Biar nunjukin kalo polri bahkan polwan punya kontribusi dan mau turun langsung membantu rakyat. @DivHumas_Polri
182,1586244941789163520,2022-10-29 06:33:59+00:00,"Mahasiswa UIN Wali Songo  siap mendeklarasikan  dukungan terhadap kinerja Polri
 Tetap semangat jiwa muda untuk Indonesia semakin sukses 
#PolriBangkit Pemuda Bersama Polri https://t.co/bcoXOKiMrg"
183,1586244199602860036,2022-10-29 06:31:02+00:00,"#PolriBangkit bersama Mahasiswa UIN Walisongo Semarang. Semoga bisa meningkatkan kinerja Polri dan menambah wawasan tentang nilai2 perjuangan para pejuang
Selamat hari sumpah pemuda yang ke 94.
Pemuda Bersama Polri https://t.co/fSVovuI8dm"
184,1586236387577176065,2022-10-29 06:00:00+00:00,"Semangat #PolriBangkit turut dirasakan para pemuda. Yuk kita dukung selalu langkah perbaikan kinerja Polri 💪

Pemuda Bersama Polri https://t.co/B4Am8otKr6"
185,1586235820419080194,2022-10-29 05:57:45+00:00,Sebuah tindakan refleksi aksi terhdap kinerja polri yag pada realitasnya tidak menyaomi dan melindungi malahan merusak https://t.co/FGjLkTRiQy
186,1586221292327346176,2022-10-29 05:00:01+00:00,"#PolriBangkit menuju kinerja yg lebih baik. Untuk rakyat harus berusaha memberikan kinerja terbaiknya 👍

Pemuda Bersama Polri https://t.co/X1BKdOkZ3R"
187,1586221291467526145,2022-10-29 05:00:01+00:00,"Semoga kinerja Kapolri makin meningkat , sudah didukung pemuda di UIN Walisongo Semarang.
#PolriBangkit
Pemuda Bersama Polri https://t.co/z2Sd6yW5Oo"
188,1586221289748008965,2022-10-29 05:00:00+00:00,"Luar biasa nih, daebak yaa untuk #PolriBangkit saya sangat bangga dengan kinerja antara Pemuda Bersama Polri 🔥 https://t.co/RzrJqcaDGf"
189,1586221288191717376,2022-10-29 05:00:00+00:00,"#PolriBangkit untuk kinerja yg lebih baik yaitu adil dan jujur 
Pemuda Bersama Polri siap mendukung https://t.co/XeO4jqT590"
190,1586221257540120576,2022-10-29 04:59:53+00:00,"@siapkawalpolri Aku apresiasi btul kinerja AKP Meita yg turun lngsung membantu masyarakat dlm evakuasi korban banjir &amp; penyembuhan trauma. Tlng @DivHumas_Polri anggota yg kayak gini yg sering"" dipublish ke publik"
191,1586215800087924737,2022-10-29 04:38:11+00:00,"@siapkawalpolri @jokowi @ListyoSigitP Saya rasa tpat bgt sih insitusi @DivHumas_Polri dipimpin oleh Pak @ListyoSigitP yg memiliki jiwa yg besar, mengakui kesalahan, serta mengintrospeksi kinerja lmbaga agar kedepannya bisa lebih baik lgi"
192,1586213630621921280,2022-10-29 04:29:34+00:00,@siapkawalpolri Dri postingan ini udh kliatan kok msih bnyak anggota @DivHumas_Polri yg mempunyai kinerja yg baik serta ketulusan dlm melindungi masyarakat
193,1586205445537992705,2022-10-29 03:57:03+00:00,"Luar biasa, hadirnya kinerja #PolriBangkit dan bersinergi dengan Pemuda Bersama Polri https://t.co/jy9xTvnNn5"
194,1586203826943496192,2022-10-29 03:50:37+00:00,Mensosialisasikan kepada warga kec.Dolok merawan kab.Sergai ttg amplikasi Barcode pelayanan terpadu ttg kinerja anggota Polri dan pelanggaran dalam melayani masyarakat https://t.co/S8AzRAwgyC
195,1586195778904608768,2022-10-29 03:18:38+00:00,"@tempodotco @jokowi @KSPgoid @KemenkesRI @BPOM_RI @DivHumas_Polri Penggrebekan makanan &amp; kosmetik bisa aktif ? Sekarang hanya keberpihakan, pertimbangannya (mungkin) prestasi kinerja optimal saat vaksin2 Covid-19 kemarin yaa...? Tunggu aja &amp; moga LSM / NGO kawal kritis terus... Nyaris tak terdengar KOMPENSASI TUNTUTAN yg siap diajukan ?!? !?! !"
196,1586191340978798594,2022-10-29 03:01:00+00:00,"https://t.co/xvdHr1PPs5
Pemuda di Jawa Tengah siap sedia dalam deklarasikan dukungannya terhadap kinerja Polri #PolriBangkit
Pemuda Bersama Polri"
197,1586191097730138112,2022-10-29 03:00:02+00:00,"Semuanya jmhasil dari kinerja generasi yg cinta bangsa 
#PolriBangkit
Pemuda Bersama Polri https://t.co/UsQWNBroiO"
198,1586184152251916290,2022-10-29 02:32:26+00:00,@siapkawalpolri Kami sangat percaya masih banyak polisi baik dan jujur. Semoga kinerja polisi kedepannya lebih baik lagi dalam melindungi dan mengayomi masyarakat @ListyoSigitP
199,1586183077595779072,2022-10-29 02:28:10+00:00,"@siapkawalpolri Tidak diragukan lagi bahwa polri selalu melindungi masyarakat dan selalu dekat dengan masyarakat, semoga kedepannya kinerja polri terus meningkat @ListyoSigitP"
